,0,1,2,3,4
3434,5375,建信睿和纯债定开债,http://fund.eastmoney.com/005375.html,0.06%,---
3435,5376,北信瑞丰华丰灵配,http://fund.eastmoney.com/005376.html,0.00%,0.08%
3436,5377,华安鼎瑞定开债发起式,http://fund.eastmoney.com/005377.html,0.02%,---
3437,5378,前海联合泓元定开债券,http://fund.eastmoney.com/005378.html,---,---
3438,5379,添富价值创造定开混合,http://fund.eastmoney.com/005379.html,0.16%,0.15%
3439,5381,泰康睿利量化多策略混合A,http://fund.eastmoney.com/005381.html,1.63%,0.15%
3440,5382,泰康睿利量化多策略混合C,http://fund.eastmoney.com/005382.html,1.63%,---
3441,5383,富国绿色纯债一年定开债,http://fund.eastmoney.com/005383.html,0.14%,0.08%
3442,5384,银河铭忆3个月定开债券,http://fund.eastmoney.com/005384.html,0.04%,---
3443,5386,银河睿达灵活配置混合A,http://fund.eastmoney.com/005386.html,0.27%,0.08%
3444,5387,银河睿达灵活配置混合C,http://fund.eastmoney.com/005387.html,0.27%,0.00%
3445,5388,兴业安弘3个月定开债,http://fund.eastmoney.com/005388.html,0.03%,---
3446,5390,工银创业板ETF联接A,http://fund.eastmoney.com/005390.html,0.93%,0.10%
3447,5391,工银创业板ETF联接C,http://fund.eastmoney.com/005391.html,0.93%,0.00%
3448,5392,长信价值蓝筹两年定开A,http://fund.eastmoney.com/005392.html,---,0.12%
3449,5393,南方卓利3个月定开债A,http://fund.eastmoney.com/005393.html,0.04%,---
3450,5394,南方卓利3个月定开债C,http://fund.eastmoney.com/005394.html,---,---
3451,5395,泓德臻远回报混合,http://fund.eastmoney.com/005395.html,1.42%,0.15%
3452,5396,中金丰硕混合,http://fund.eastmoney.com/005396.html,0.92%,0.15%
3453,5397,南方安养混合,http://fund.eastmoney.com/005397.html,0.05%,0.12%
3454,5398,鹏扬淳优一年定期开放债,http://fund.eastmoney.com/005398.html,---,0.04%
3455,5399,长信量化价值驱动混合A,http://fund.eastmoney.com/005399.html,0.73%,0.15%
3456,5400,万家潜力价值灵活配置混合A,http://fund.eastmoney.com/005400.html,1.57%,0.15%
3457,5401,万家潜力价值灵活配置混合C,http://fund.eastmoney.com/005401.html,1.56%,0.00%
3458,5402,广发资源优选股票A,http://fund.eastmoney.com/005402.html,-1.29%,0.15%
3459,5403,南方融尚再融资混合,http://fund.eastmoney.com/005403.html,0.82%,0.15%
3460,5404,创金合信价值红利混合C,http://fund.eastmoney.com/005404.html,0.79%,0.00%
3461,5405,中金金序量化蓝筹A,http://fund.eastmoney.com/005405.html,0.62%,0.15%
3462,5406,中金金序量化蓝筹C,http://fund.eastmoney.com/005406.html,0.62%,0.00%
3463,5407,华夏鼎泰六个月定开债A,http://fund.eastmoney.com/005407.html,0.03%,---
3464,5408,华夏鼎泰六个月定开债C,http://fund.eastmoney.com/005408.html,---,---
3465,5409,华泰柏瑞新兴产业混合A,http://fund.eastmoney.com/005409.html,0.72%,0.15%
3466,5410,汇添富鑫盛定开债A,http://fund.eastmoney.com/005410.html,0.02%,---
3467,5411,汇添富鑫盛定开债C,http://fund.eastmoney.com/005411.html,---,---
3468,5412,金信民长混合A,http://fund.eastmoney.com/005412.html,0.12%,0.08%
3469,5413,金信民长混合C,http://fund.eastmoney.com/005413.html,0.12%,0.00%
3470,5416,鹏华尊惠定期开放混合A,http://fund.eastmoney.com/005416.html,---,0.08%
3471,5417,鹏华尊惠定期开放混合C,http://fund.eastmoney.com/005417.html,---,0.00%
3472,5418,申万菱信量化驱动混合,http://fund.eastmoney.com/005418.html,1.13%,0.15%
3473,5419,中欧聚瑞债券A,http://fund.eastmoney.com/005419.html,0.10%,0.08%
3474,5420,中欧聚瑞债券C,http://fund.eastmoney.com/005420.html,0.10%,0.00%
3475,5421,中欧嘉泽灵活配置混合,http://fund.eastmoney.com/005421.html,0.06%,0.15%
3476,5423,浙商汇金聚禄一年定期A,http://fund.eastmoney.com/005423.html,---,0.08%
3477,5424,浙商汇金聚禄一年定期C,http://fund.eastmoney.com/005424.html,---,0.00%
3478,5425,民生加银睿通3个月定开债,http://fund.eastmoney.com/005425.html,---,---
3479,5426,光大尊丰纯债定开债,http://fund.eastmoney.com/005426.html,0.02%,---
3480,5427,渤海汇金汇增利3个月定开,http://fund.eastmoney.com/005427.html,0.01%,0.08%
3481,5428,渤海汇金汇添益3个月定开,http://fund.eastmoney.com/005428.html,---,0.08%
3482,5429,渤海汇金睿选混合A,http://fund.eastmoney.com/005429.html,0.33%,0.12%
3483,5430,渤海汇金睿选混合C,http://fund.eastmoney.com/005430.html,0.32%,0.00%
3484,5431,上银聚增富定期开放债券,http://fund.eastmoney.com/005431.html,0.00%,---
3485,5432,上银聚鸿益三个月定开债,http://fund.eastmoney.com/005432.html,0.02%,---
3486,5433,申万菱信医药先锋股票,http://fund.eastmoney.com/005433.html,0.62%,0.15%
3487,5434,鹏华睿投混合,http://fund.eastmoney.com/005434.html,1.10%,0.15%
3488,5435,国投瑞银顺银定开债,http://fund.eastmoney.com/005435.html,0.02%,---
3489,5436,圆信永丰兴瑞定开债,http://fund.eastmoney.com/005436.html,0.04%,---
3490,5437,易方达易百智能量化策略A,http://fund.eastmoney.com/005437.html,1.46%,0.15%
3491,5438,易方达易百智能量化策略C,http://fund.eastmoney.com/005438.html,1.45%,0.00%
3492,5439,易方达恒安定开债发起式,http://fund.eastmoney.com/005439.html,0.04%,---
3493,5440,华安全球稳健配置(QDII-F...,http://fund.eastmoney.com/005440.html,---,0.15%
3494,5441,华安全球稳健配置(QDII-F...,http://fund.eastmoney.com/005441.html,---,0.00%
3495,5442,兴业安和6个月定开债,http://fund.eastmoney.com/005442.html,0.03%,---
3496,5443,国金量化多策略混合,http://fund.eastmoney.com/005443.html,0.59%,0.15%
3497,5444,光大多策略精选混合,http://fund.eastmoney.com/005444.html,---,0.15%
3498,5445,华宝价值发现混合,http://fund.eastmoney.com/005445.html,1.39%,0.15%
3499,5446,鑫元广利定开债发起式,http://fund.eastmoney.com/005446.html,---,---
3500,5448,诺安联创顺鑫A,http://fund.eastmoney.com/005448.html,0.04%,0.06%
3501,5449,华夏行业龙头混合,http://fund.eastmoney.com/005449.html,0.09%,0.15%
3502,5450,华夏稳盛灵活配置混合,http://fund.eastmoney.com/005450.html,0.46%,0.15%
3503,5451,鹏扬双利债券A,http://fund.eastmoney.com/005451.html,0.02%,0.08%
3504,5452,鹏扬双利债券C,http://fund.eastmoney.com/005452.html,0.02%,0.00%
3505,5453,前海开源医疗健康A,http://fund.eastmoney.com/005453.html,-0.13%,0.15%
3506,5454,前海开源医疗健康C,http://fund.eastmoney.com/005454.html,-0.13%,0.00%
3507,5455,建信睿丰纯债定期开放债券,http://fund.eastmoney.com/005455.html,0.05%,---
3508,5457,景顺长城量化小盘股票,http://fund.eastmoney.com/005457.html,2.11%,0.15%
3509,5459,银河嘉谊灵活配置混合A,http://fund.eastmoney.com/005459.html,0.51%,0.08%
3510,5460,银河嘉谊灵活配置混合C,http://fund.eastmoney.com/005460.html,0.51%,0.00%
3511,5461,南方希元转债,http://fund.eastmoney.com/005461.html,1.18%,0.08%
3512,5462,博时富业3个月定开债,http://fund.eastmoney.com/005462.html,0.02%,---
3513,5463,银华多元收益定开混合A,http://fund.eastmoney.com/005463.html,-0.01%,0.12%
3514,5464,银华多元收益定开混合C,http://fund.eastmoney.com/005464.html,-0.02%,0.00%
3515,5465,华泰紫金智惠定开债券A,http://fund.eastmoney.com/005465.html,---,---
3516,5466,华泰紫金智惠定开债券C,http://fund.eastmoney.com/005466.html,---,---
3517,5467,华泰紫金智盈债券A,http://fund.eastmoney.com/005467.html,0.03%,0.02%
3518,5468,华泰紫金智盈债券C,http://fund.eastmoney.com/005468.html,0.03%,0.00%
3519,5469,南方浙利定开债券,http://fund.eastmoney.com/005469.html,0.05%,---
3520,5470,南方乾利定开债,http://fund.eastmoney.com/005470.html,0.04%,---
3521,5472,富国价值驱动灵活配置混合A,http://fund.eastmoney.com/005472.html,0.34%,0.15%
3522,5473,富国价值驱动灵活配置混合C,http://fund.eastmoney.com/005473.html,0.33%,0.00%
3523,5474,泰康均衡优选混合A,http://fund.eastmoney.com/005474.html,0.79%,0.15%
3524,5475,泰康均衡优选混合C,http://fund.eastmoney.com/005475.html,0.79%,---
3525,5476,南方涪利定开债,http://fund.eastmoney.com/005476.html,0.08%,---
3526,5477,长安鑫禧灵活配置混合A,http://fund.eastmoney.com/005477.html,-0.03%,0.12%
3527,5478,长安鑫禧灵活配置混合C,http://fund.eastmoney.com/005478.html,-0.03%,0.00%
3528,5479,安信永泰定开债发起式,http://fund.eastmoney.com/005479.html,0.41%,---
3529,5480,诺安联创顺鑫C,http://fund.eastmoney.com/005480.html,0.03%,0.00%
3530,5481,银华瑞泰灵活配置混合,http://fund.eastmoney.com/005481.html,-0.44%,0.15%
3531,5482,博时创新驱动混合A,http://fund.eastmoney.com/005482.html,0.56%,0.15%
3532,5483,博时创新驱动混合C,http://fund.eastmoney.com/005483.html,0.55%,0.00%
3533,5485,海富通恒丰定开债券,http://fund.eastmoney.com/005485.html,0.05%,---
3534,5486,平安量化精选混合A,http://fund.eastmoney.com/005486.html,0.67%,0.15%
3535,5487,平安量化精选混合C,http://fund.eastmoney.com/005487.html,0.66%,0.00%
3536,5488,天弘尊享定开债发起式,http://fund.eastmoney.com/005488.html,---,0.08%
3537,5489,中金衡优灵活配置混合A,http://fund.eastmoney.com/005489.html,0.07%,0.15%
3538,5490,中金衡优灵活配置混合C,http://fund.eastmoney.com/005490.html,0.08%,0.00%
3539,5491,兴全合宜混合(LOF)C,http://fund.eastmoney.com/005491.html,0.76%,0.00%
3540,5492,农银汇理研究驱动混合,http://fund.eastmoney.com/005492.html,0.33%,0.15%
3541,5493,鑫元价值精选混合A,http://fund.eastmoney.com/005493.html,0.75%,0.12%
3542,5494,鑫元价值精选混合C,http://fund.eastmoney.com/005494.html,0.75%,0.00%
3543,5495,创金合信科技成长股票A,http://fund.eastmoney.com/005495.html,2.30%,0.15%
3544,5496,创金合信科技成长股票C,http://fund.eastmoney.com/005496.html,2.29%,0.00%
3545,5497,鑫元永利债券,http://fund.eastmoney.com/005497.html,0.04%,---
3546,5498,银华积极成长混合,http://fund.eastmoney.com/005498.html,0.49%,0.15%
3547,5500,银华岁盈定期开放债券,http://fund.eastmoney.com/005500.html,---,0.08%
3548,5501,华安安逸半年定开债,http://fund.eastmoney.com/005501.html,0.04%,---
3549,5502,华泰紫金智能量化股票发起,http://fund.eastmoney.com/005502.html,1.13%,0.15%
3550,5503,汇添富理财60天债券E,http://fund.eastmoney.com/005503.html,0.02%,0.00%
3551,5504,添富沪港深大盘价值混合,http://fund.eastmoney.com/005504.html,0.89%,0.15%
3552,5505,前海开源中药股票A,http://fund.eastmoney.com/005505.html,0.62%,0.15%
3553,5506,前海开源中药股票C,http://fund.eastmoney.com/005506.html,0.62%,0.00%
3554,5507,永赢丰利债券A,http://fund.eastmoney.com/005507.html,0.02%,---
3555,5508,永赢丰利债券C,http://fund.eastmoney.com/005508.html,0.03%,---
3556,5513,南华瑞恒中短债债券A,http://fund.eastmoney.com/005513.html,-0.02%,0.04%
3557,5514,南华瑞恒中短债债券C,http://fund.eastmoney.com/005514.html,-0.02%,0.00%
3558,5515,银华中小市值量化优选A,http://fund.eastmoney.com/005515.html,1.86%,0.15%
3559,5516,银华中小市值量化优选C,http://fund.eastmoney.com/005516.html,1.85%,0.00%
3560,5517,富国新趋势灵活配置混合A,http://fund.eastmoney.com/005517.html,0.57%,0.12%
3561,5518,富国新趋势灵活配置混合C,http://fund.eastmoney.com/005518.html,0.57%,0.00%
3562,5519,银华混改红利灵活配置混合发起式,http://fund.eastmoney.com/005519.html,-0.02%,0.15%
3563,5520,国投瑞银创新医疗混合,http://fund.eastmoney.com/005520.html,0.61%,0.15%
3564,5521,华安红利精选混合,http://fund.eastmoney.com/005521.html,0.96%,0.15%
3565,5522,华泰保兴吉年福定开混合,http://fund.eastmoney.com/005522.html,0.13%,---
3566,5523,泰康颐年混合A,http://fund.eastmoney.com/005523.html,0.12%,0.12%
3567,5524,泰康颐年混合C,http://fund.eastmoney.com/005524.html,0.11%,0.00%
3568,5525,工银瑞祥定开发起式债券,http://fund.eastmoney.com/005525.html,0.04%,---
3569,5526,工银新生代消费混合,http://fund.eastmoney.com/005526.html,0.53%,0.15%
3570,5527,中信建投山西国企债A,http://fund.eastmoney.com/005527.html,---,0.08%
3571,5528,中信建投山西国企债C,http://fund.eastmoney.com/005528.html,---,0.00%
3572,5529,银华华茂定开债券,http://fund.eastmoney.com/005529.html,---,0.08%
3573,5530,汇添富沪深300指数增强A,http://fund.eastmoney.com/005530.html,0.73%,0.15%
3574,5531,华安安悦债券A,http://fund.eastmoney.com/005531.html,0.03%,---
3575,5532,华安安悦债券C,http://fund.eastmoney.com/005532.html,0.03%,---
3576,5533,银华国企改革混合发起式,http://fund.eastmoney.com/005533.html,-0.33%,0.15%
3577,5534,华夏新时代混合(QDII),http://fund.eastmoney.com/005534.html,---,0.15%
3578,5535,泰信竞争优选混合,http://fund.eastmoney.com/005535.html,1.23%,0.15%
3579,5537,中航新起航灵活配置混合A,http://fund.eastmoney.com/005537.html,1.12%,0.10%
3580,5538,中航新起航灵活配置混合C,http://fund.eastmoney.com/005538.html,1.12%,0.00%
3581,5541,前海开源盛鑫混合A,http://fund.eastmoney.com/005541.html,0.74%,0.15%
3582,5542,前海开源盛鑫混合C,http://fund.eastmoney.com/005542.html,0.74%,0.00%
3583,5543,银华心诚灵活配置混合,http://fund.eastmoney.com/005543.html,0.18%,0.15%
3584,5544,银华瑞和灵活配置混合,http://fund.eastmoney.com/005544.html,0.02%,0.15%
3585,5545,中银改革红利灵活配置混合,http://fund.eastmoney.com/005545.html,0.43%,0.15%
3586,5547,诺安圆鼎定开债,http://fund.eastmoney.com/005547.html,0.06%,---
3587,5548,诺安鑫享定开债发起式,http://fund.eastmoney.com/005548.html,---,---
3588,5549,富国成长优选三年定开混合,http://fund.eastmoney.com/005549.html,0.59%,0.15%
3589,5550,汇安成长优选混合A,http://fund.eastmoney.com/005550.html,1.00%,0.15%
3590,5551,汇安成长优选混合C,http://fund.eastmoney.com/005551.html,0.99%,0.00%
3591,5552,国富新趋势混合A,http://fund.eastmoney.com/005552.html,0.31%,0.10%
3592,5553,国富新趋势混合C,http://fund.eastmoney.com/005553.html,0.31%,0.00%
3593,5554,南方H股联接A,http://fund.eastmoney.com/005554.html,0.23%,0.12%
3594,5555,南方H股联接C,http://fund.eastmoney.com/005555.html,0.22%,0.00%
3595,5556,汇安裕华定开债发起式,http://fund.eastmoney.com/005556.html,0.03%,---
3596,5561,创金合信红利低波动A,http://fund.eastmoney.com/005561.html,1.05%,0.15%
3597,5562,创金合信红利低波动C,http://fund.eastmoney.com/005562.html,1.05%,0.00%
3598,5569,中融智选红利股票A,http://fund.eastmoney.com/005569.html,0.73%,0.15%
3599,5570,中融智选红利股票C,http://fund.eastmoney.com/005570.html,0.73%,0.00%
3600,5571,中银证券新能源混合A,http://fund.eastmoney.com/005571.html,1.37%,0.15%
3601,5572,中银证券新能源混合C,http://fund.eastmoney.com/005572.html,1.37%,0.00%
3602,5573,东吴悦秀纯债债券A,http://fund.eastmoney.com/005573.html,0.03%,0.05%
3603,5574,东吴悦秀纯债债券C,http://fund.eastmoney.com/005574.html,0.03%,0.00%
3604,5575,长信稳鑫三个月定开债发起式,http://fund.eastmoney.com/005575.html,---,---
3605,5576,华泰柏瑞新金融地产混合,http://fund.eastmoney.com/005576.html,1.04%,0.15%
3606,5577,交银丰晟收益债券A,http://fund.eastmoney.com/005577.html,0.07%,0.08%
3607,5578,交银丰晟收益债券C,http://fund.eastmoney.com/005578.html,0.07%,0.00%
3608,5579,光大晟利债券A,http://fund.eastmoney.com/005579.html,0.25%,0.08%
3609,5580,光大晟利债券C,http://fund.eastmoney.com/005580.html,0.25%,0.00%
3610,5581,华夏信用债ETF联接A,http://fund.eastmoney.com/005581.html,0.10%,0.05%
3611,5582,华夏信用债ETF联接C,http://fund.eastmoney.com/005582.html,0.10%,0.00%
3612,5583,易方达港股通红利混合,http://fund.eastmoney.com/005583.html,0.44%,0.15%
3613,5585,银河文体娱乐混合,http://fund.eastmoney.com/005585.html,1.56%,0.15%
3614,5587,安信比较优势混合,http://fund.eastmoney.com/005587.html,0.81%,0.15%
3615,5588,长安裕腾混合A,http://fund.eastmoney.com/005588.html,0.05%,0.12%
3616,5589,长信企业精选定开混合,http://fund.eastmoney.com/005589.html,---,0.12%
3617,5590,汇添富鑫永定开债A,http://fund.eastmoney.com/005590.html,0.04%,---
3618,5591,汇添富鑫永定开债C,http://fund.eastmoney.com/005591.html,0.04%,---
3619,5592,长安裕腾混合C,http://fund.eastmoney.com/005592.html,0.04%,0.00%
3620,5593,上投创新商业模式混合,http://fund.eastmoney.com/005593.html,-0.32%,0.15%
3621,5594,招商添润3个月定开债A,http://fund.eastmoney.com/005594.html,0.04%,---
3622,5595,招商添润3个月定开债C,http://fund.eastmoney.com/005595.html,0.05%,---
3623,5596,建信战略精选灵活配置混合A,http://fund.eastmoney.com/005596.html,-0.11%,0.15%
3624,5597,建信战略精选灵活配置混合C,http://fund.eastmoney.com/005597.html,-0.11%,0.00%
3625,5598,广发中小盘精选混合,http://fund.eastmoney.com/005598.html,0.61%,0.15%
3626,5599,汇安量化优选灵活配置A,http://fund.eastmoney.com/005599.html,1.10%,0.15%
3627,5600,汇安量化优选灵活配置C,http://fund.eastmoney.com/005600.html,1.09%,0.00%
3628,5601,汇安中短债债券A,http://fund.eastmoney.com/005601.html,0.03%,0.03%
3629,5602,汇安中短债债券C,http://fund.eastmoney.com/005602.html,0.03%,0.00%
3630,5606,招商招鸿6个月定开债发起式,http://fund.eastmoney.com/005606.html,0.04%,---
3631,5607,华宝中证500增强A,http://fund.eastmoney.com/005607.html,1.42%,0.12%
3632,5608,华宝中证500增强C,http://fund.eastmoney.com/005608.html,1.42%,0.00%
3633,5609,富国军工主题混合A,http://fund.eastmoney.com/005609.html,0.74%,0.15%
3634,5610,中银泰享定期开放债券,http://fund.eastmoney.com/005610.html,0.03%,---
3635,5611,中银证券汇享定开债,http://fund.eastmoney.com/005611.html,0.03%,---
3636,5612,嘉实核心优势股票发起式,http://fund.eastmoney.com/005612.html,-0.18%,0.15%
3637,5613,上投富时发达市场REITs,http://fund.eastmoney.com/005613.html,---,0.10%
3638,5614,上投富时发达市场REITs美钞,http://fund.eastmoney.com/005614.html,---,---
3639,5615,上投富时发达市场REITs美汇,http://fund.eastmoney.com/005615.html,---,---
3640,5616,东方量化成长灵活配置混合,http://fund.eastmoney.com/005616.html,2.05%,0.15%
3641,5617,中信嘉鑫3个月定开债,http://fund.eastmoney.com/005617.html,0.04%,---
3642,5618,融通红利机会主题精选混合A,http://fund.eastmoney.com/005618.html,0.22%,0.15%
3643,5619,融通红利机会主题精选混合C,http://fund.eastmoney.com/005619.html,0.21%,0.00%
3644,5620,中欧品质消费股票A,http://fund.eastmoney.com/005620.html,0.64%,0.15%
3645,5621,中欧品质消费股票C,http://fund.eastmoney.com/005621.html,0.64%,0.00%
3646,5622,博时富安3个月定开债,http://fund.eastmoney.com/005622.html,0.04%,---
3647,5623,广发中债1-3年农发债指数A,http://fund.eastmoney.com/005623.html,0.04%,0.05%
3648,5624,广发中债1-3年农发债指数C,http://fund.eastmoney.com/005624.html,0.04%,0.00%
3649,5625,南华瑞鑫定期开放债券,http://fund.eastmoney.com/005625.html,0.04%,---
3650,5628,汇安趋势动力股票A,http://fund.eastmoney.com/005628.html,0.05%,0.15%
3651,5629,汇安趋势动力股票C,http://fund.eastmoney.com/005629.html,0.05%,0.00%
3652,5630,华安研究精选混合,http://fund.eastmoney.com/005630.html,0.60%,0.15%
3653,5631,博时富乾3个月定开债,http://fund.eastmoney.com/005631.html,---,---
3654,5632,鹏华量化先锋混合,http://fund.eastmoney.com/005632.html,1.52%,0.15%
3655,5633,建信中证500指数增强C,http://fund.eastmoney.com/005633.html,1.41%,0.00%
3656,5634,汇安行业龙头混合,http://fund.eastmoney.com/005634.html,0.25%,0.15%
3657,5635,博时量化多策略股票A,http://fund.eastmoney.com/005635.html,1.61%,0.15%
3658,5636,博时量化多策略股票C,http://fund.eastmoney.com/005636.html,1.57%,0.00%
3659,5637,中融聚业定期开放债券,http://fund.eastmoney.com/005637.html,0.01%,---
3660,5638,农银汇理量化智慧动力混合,http://fund.eastmoney.com/005638.html,0.44%,0.15%
3661,5639,平安300ETF联接A,http://fund.eastmoney.com/005639.html,0.95%,0.10%
3662,5640,平安300ETF联接C,http://fund.eastmoney.com/005640.html,0.94%,0.00%
3663,5641,国投瑞银顺源6个月定开债,http://fund.eastmoney.com/005641.html,0.04%,0.04%
3664,5642,鹏扬景升A,http://fund.eastmoney.com/005642.html,1.00%,0.15%
3665,5643,鹏扬景升C,http://fund.eastmoney.com/005643.html,1.00%,0.00%
3666,5644,广发沪港深龙头混合,http://fund.eastmoney.com/005644.html,-0.16%,0.15%
3667,5645,华泰保兴尊信定开债,http://fund.eastmoney.com/005645.html,0.03%,---
3668,5646,中海沪港深多策略灵活配置混合,http://fund.eastmoney.com/005646.html,-0.61%,0.12%
3669,5647,广发汇佳定期开放债券,http://fund.eastmoney.com/005647.html,0.04%,---
3670,5648,招商添琪3个月定开债A,http://fund.eastmoney.com/005648.html,0.03%,---
3671,5649,招商添琪3个月定开债C,http://fund.eastmoney.com/005649.html,---,---
3672,5650,万家量化同顺混合A,http://fund.eastmoney.com/005650.html,0.50%,0.15%
3673,5651,万家量化同顺混合C,http://fund.eastmoney.com/005651.html,0.49%,0.00%
3674,5652,国富天颐混合A,http://fund.eastmoney.com/005652.html,0.35%,0.12%
3675,5653,国富天颐混合C,http://fund.eastmoney.com/005653.html,0.35%,0.00%
3676,5654,天弘悦享定开债券,http://fund.eastmoney.com/005654.html,---,---
3677,5655,诺安浙享定开债券,http://fund.eastmoney.com/005655.html,---,---
3678,5656,光大安泽债券A,http://fund.eastmoney.com/005656.html,0.30%,0.08%
3679,5657,光大安泽债券C,http://fund.eastmoney.com/005657.html,0.30%,0.00%
3680,5658,华夏沪深300ETF联接C,http://fund.eastmoney.com/005658.html,0.95%,0.00%
3681,5659,南方恒指ETF联接C,http://fund.eastmoney.com/005659.html,-0.21%,0.00%
3682,5660,嘉实资源精选股票A,http://fund.eastmoney.com/005660.html,-0.11%,0.15%
3683,5661,嘉实资源精选股票C,http://fund.eastmoney.com/005661.html,-0.12%,0.00%
3684,5662,嘉实金融精选股票A,http://fund.eastmoney.com/005662.html,1.49%,0.15%
3685,5663,嘉实金融精选股票C,http://fund.eastmoney.com/005663.html,1.48%,0.00%
3686,5664,鹏扬景欣混合A,http://fund.eastmoney.com/005664.html,0.35%,0.10%
3687,5665,鹏扬景欣混合C,http://fund.eastmoney.com/005665.html,0.35%,0.00%
3688,5666,上银慧佳盈债券,http://fund.eastmoney.com/005666.html,0.05%,---
3689,5667,易方达富财纯债,http://fund.eastmoney.com/005667.html,0.04%,0.08%
3690,5668,融通新能源汽车主题精选混合A,http://fund.eastmoney.com/005668.html,1.58%,0.15%
3691,5669,前海开源公用事业股票,http://fund.eastmoney.com/005669.html,0.81%,0.15%
3692,5670,嘉实致兴定开债发起式,http://fund.eastmoney.com/005670.html,0.01%,---
3693,5671,前海联合研究优选混合A,http://fund.eastmoney.com/005671.html,0.28%,0.15%
3694,5672,前海联合研究优选混合C,http://fund.eastmoney.com/005672.html,0.28%,0.00%
3695,5674,诺德消费升级混合,http://fund.eastmoney.com/005674.html,1.17%,0.15%
3696,5675,易方达恒生国企ETF联接C,http://fund.eastmoney.com/005675.html,0.31%,0.00%
3697,5676,易方达标普消费品指数C,http://fund.eastmoney.com/005676.html,---,0.00%
3698,5677,安信永盛定开债券,http://fund.eastmoney.com/005677.html,0.03%,---
3699,5678,安信尊享添益债券A,http://fund.eastmoney.com/005678.html,0.03%,0.06%
3700,5679,财通鑫盛6个月定开,http://fund.eastmoney.com/005679.html,---,0.12%
3701,5680,财通资管价值成长混合,http://fund.eastmoney.com/005680.html,1.18%,0.15%
3702,5682,财通资管消费精选混合A,http://fund.eastmoney.com/005682.html,1.55%,0.15%
3703,5683,国寿安保华兴灵活配置混合,http://fund.eastmoney.com/005683.html,0.20%,0.15%
3704,5684,财通鸿睿12个月定开债A,http://fund.eastmoney.com/005684.html,---,0.08%
3705,5685,财通鸿睿12个月定开债C,http://fund.eastmoney.com/005685.html,---,0.00%
3706,5686,财通瑞享12个月定开,http://fund.eastmoney.com/005686.html,---,0.00%
3707,5689,中银医疗保健混合A,http://fund.eastmoney.com/005689.html,0.88%,0.15%
3708,5690,中银安享债券,http://fund.eastmoney.com/005690.html,0.03%,0.08%
3709,5691,南方中证100指数C,http://fund.eastmoney.com/005691.html,0.66%,0.00%
3710,5693,广发中证军工ETF联接C,http://fund.eastmoney.com/005693.html,0.79%,0.00%
3711,5695,华安睿明两年定开混合A,http://fund.eastmoney.com/005695.html,---,0.15%
3712,5696,华安睿明两年定开混合C,http://fund.eastmoney.com/005696.html,---,0.00%
3713,5698,华夏全球科技先锋混合,http://fund.eastmoney.com/005698.html,---,0.15%
3714,5699,工银新经济人民币,http://fund.eastmoney.com/005699.html,---,0.15%
3715,5700,工银新经济美元,http://fund.eastmoney.com/005700.html,---,---
3716,5701,上投摩根香港精选港股通,http://fund.eastmoney.com/005701.html,-0.26%,0.15%
3717,5702,恒生前海港股通高股息指数,http://fund.eastmoney.com/005702.html,1.29%,0.12%
3718,5703,永赢增益债券A,http://fund.eastmoney.com/005703.html,0.05%,---
3719,5704,永赢增益债券C,http://fund.eastmoney.com/005704.html,0.05%,---
3720,5705,永赢恒益债券,http://fund.eastmoney.com/005705.html,0.05%,0.08%
3721,5706,兴业龙腾双益平衡混合,http://fund.eastmoney.com/005706.html,0.20%,1.20%
3722,5707,富国港股通量化精选股票型,http://fund.eastmoney.com/005707.html,0.10%,0.15%
3723,5708,国联安远见成长混合,http://fund.eastmoney.com/005708.html,0.17%,0.15%
3724,5709,华安鼎益债券A,http://fund.eastmoney.com/005709.html,0.04%,---
3725,5710,兴业嘉润3个月定开债,http://fund.eastmoney.com/005710.html,0.04%,---
3726,5711,永赢惠添利灵活配置混合,http://fund.eastmoney.com/005711.html,1.62%,0.15%
3727,5712,兴全祥泰定期开放债券,http://fund.eastmoney.com/005712.html,0.13%,---
3728,5713,中融季季红定开债A,http://fund.eastmoney.com/005713.html,0.03%,0.06%
3729,5714,中融季季红定开债C,http://fund.eastmoney.com/005714.html,0.03%,0.00%
3730,5715,人保纯债一年定开A,http://fund.eastmoney.com/005715.html,---,0.06%
3731,5716,人保纯债一年定开C,http://fund.eastmoney.com/005716.html,---,0.00%
3732,5717,兴业机遇债券A,http://fund.eastmoney.com/005717.html,0.90%,0.08%
3733,5718,长信富瑞两年定开债券A,http://fund.eastmoney.com/005718.html,---,0.08%
3734,5719,招商招诚定开债发起式,http://fund.eastmoney.com/005719.html,0.07%,---
3735,5720,前海开源乾盛定开债A,http://fund.eastmoney.com/005720.html,0.03%,---
3736,5721,前海开源乾盛定开债C,http://fund.eastmoney.com/005721.html,0.00%,---
3737,5722,前海联合泓瑞定开债券,http://fund.eastmoney.com/005722.html,0.04%,0.08%
3738,5723,中融聚安3个月定开债,http://fund.eastmoney.com/005723.html,0.05%,---
3739,5725,国投瑞银恒泽中短债A,http://fund.eastmoney.com/005725.html,-0.05%,0.04%
3740,5726,国泰价值精选灵活配置混合A,http://fund.eastmoney.com/005726.html,0.37%,0.15%
3741,5727,嘉实中创400ETF联接C,http://fund.eastmoney.com/005727.html,1.36%,0.00%
3742,5728,华宝绿色主题混合,http://fund.eastmoney.com/005728.html,0.76%,0.15%
